group;time;replicate;3.134;3.259;3.376;3.485;3.587;3.684;3.776;3.864;3.948;4.029;4.106;4.181;4.253;4.323;4.39;4.456;4.52;4.581;4.642;4.7;4.758;4.814;4.868;4.922;4.974;5.026;5.076;5.125;5.174;5.221;5.268;5.313;5.358;5.403;5.446;5.489;5.531;5.573;5.614;5.654;5.694;5.734;5.772;5.81;5.848;5.885;5.922;5.959;5.994;6.03;6.065;6.1;6.134;6.168;6.201;6.234;6.267;6.3;6.332;6.364;6.395;6.426;6.457;6.488;6.518;6.548;6.578;6.608;6.637;6.666;6.695;6.723;6.751;6.779;6.807;6.835;6.862;6.889;6.916;6.943;6.969;6.995;7.022;7.048;7.073;7.099;7.124;7.149;7.174;7.199;7.224;7.248;7.273;7.297;7.321;7.345;7.368;7.392;7.415;7.438;7.462;7.485;7.507;7.53;7.553;7.575;7.597;7.619;7.641;7.663;7.685;7.707;7.728;7.75;7.771;7.792;7.813;7.834;7.855;7.876;7.896;7.917;7.937;7.958;7.978;7.998;8.018;8.038;8.058;8.077;8.097;8.116;8.136;8.155;8.174;8.193;8.213;8.231;8.25;8.269;8.288;8.306;8.325;8.343;8.362;8.38;8.398;8.417;8.435;8.453;8.47;8.488;8.506;8.524;8.541;8.559;8.576;8.594;8.611;8.628;8.646;8.663;8.68;8.697;8.714;8.73;8.747;8.764;8.781;8.797;8.814;8.83;8.847;8.863;8.879;8.896;8.912;8.928;8.944;8.96;8.976;8.992;9.045;9.219;9.386;9.548;9.705;9.856;10;10.15;10.29;10.42;10.55;10.68;10.81;10.93;11.05;11.17;11.28;11.4;11.51;11.61;11.72;11.83;11.93;12.03;12.13;12.23;12.32;12.42;12.51;12.6;12.69;12.78;12.87;12.96;13.04;13.13;13.21;13.3;13.38;13.46;13.54;13.62;13.69;13.77;13.85;13.92;14;14.07;14.14;14.22;14.29;14.36;14.43;14.5;14.57;14.63;14.7;14.77;14.83;14.9;14.96;15.03;15.09;15.16;15.22;15.28;15.34;15.41;15.47;15.53;15.59;15.65;15.71;15.76;15.82;15.88;15.94;15.99;16.05;16.11;16.16;16.22;16.27;16.33;16.38;16.44;16.49;16.54;16.59;16.65;16.7;16.75;16.8;16.85;16.91;16.96;17.01;17.06;17.11;17.16;17.2;17.25;17.3;17.35;17.4;17.45;17.49;17.54;17.59;17.63;17.68;17.73;17.77;17.82;17.86;17.91;17.96;18;18.04;18.09;18.13;18.18;18.22;18.27;18.31;18.35;18.39;18.44;18.48;18.52;18.56;18.61;18.65;18.69;18.73;18.77;18.81;18.85;18.9;18.94;18.98;19.02;19.06;19.1;19.14;19.18;19.22;19.25;19.29;19.33;19.37;19.41;19.45;19.49;19.52;19.56;19.6;19.64;19.68;19.71;19.75;19.79;19.82;19.86;19.9;19.93;19.97;20.69;21.43;22.13;22.78;23.39;23.98;24.54;25.07;25.58;26.07;26.55;27.01;27.45;27.88;28.29;28.7;29.09;29.47;29.85;30.21;30.57;30.91;31.25;31.59;31.91;32.23;32.54;32.85;33.15;33.45;33.74;34.02;34.31;34.58;34.85;35.12;35.39;35.65;35.9;36.16;36.41;36.65;36.89;37.13;37.37;37.6;37.83;38.06;38.29;38.51;38.73;38.95;39.16;39.38;39.59;39.79;40;40.21;40.41;40.61;40.81;41;41.2;41.39;41.58;41.77;41.96;42.14;42.33;42.51;42.69;42.87;43.05;43.22;43.4;43.57;43.74;43.91;44.08;44.25;44.42;44.58;44.75;44.91;45.07;45.24;45.4;45.55;45.71;45.87;46.02;46.18;46.33;46.48;46.64;46.79;46.94;47.08;47.23;47.38;47.52;47.67;47.81;47.96;48.1;48.24;48.38;48.52;48.66;48.8;48.93;49.07;49.21;49.34;49.48;49.61;49.74;49.88;50.01;50.14;50.27;50.4;50.53;50.66;50.78;50.91;51.04;51.16;51.29;51.41;51.54;51.66;51.78;51.9;52.03;52.15;52.27;52.39;52.51;52.62;52.74;52.86;52.98;53.09;53.21;53.33;53.44;53.56;53.67;53.78;53.9;54.01;54.12;54.23;54.35;54.46;54.57;54.68;54.79;54.9;55;55.11;55.22;55.33;55.43;55.54;55.65;55.75;55.86;55.96;56.07;56.17;56.28;56.38;56.48;56.59;56.69;56.79;56.89;56.99;57.09;57.19;57.29;57.39;57.49;57.59;57.69;57.79;57.89;57.99;58.08;58.18;58.28;58.37;58.47;58.57;58.66;58.76;58.85;58.95;59.04;59.13;59.23;59.32;59.41;59.51;59.6;59.69;59.78;59.88;59.97;60.06;60.7;61.33;61.94;62.54;63.13;63.71;64.28;64.84;65.39;65.93;66.46;66.98;67.5;68.01;68.51;69;69.48;69.96;70.44;70.9;71.36;71.82;72.27;72.71;73.15;73.58;74.01;74.43;74.85;75.26;75.67;76.08;76.48;76.87;77.27;77.65;78.04;78.42;78.8;79.17;79.54;79.91;80.27;80.63;80.99;81.34;81.69;82.04;82.38;82.73;83.06;83.4;83.73;84.07;84.39;84.72;85.04;85.36;85.68;86;86.31;86.62;86.93;87.24;87.55;87.85;88.15;88.45;88.74;89.04;89.33;89.62;89.91;90.2;90.49;90.77;91.05;91.33;91.61;91.89;92.16;92.44;92.71;92.98;93.25;93.51;93.78;94.04;94.31;94.57;94.83;95.08;95.34;95.6;95.85;96.1;96.36;96.61;96.86;97.1;97.35;97.59;97.84;98.08;98.32;98.56;98.8;99.04;99.28;99.51;99.75;99.98;100.2;100.4;100.7;100.9;101.1;101.4;101.6;101.8;102;102.3;102.5;102.7;102.9;103.1;103.4;103.6;103.8;104;104.2;104.4;104.7;104.9;105.1;105.3;105.5;105.7;105.9;106.1;106.3;106.5;106.7;106.9;107.1;107.3;107.6;107.8;108;108.2;108.4;108.5;108.7;108.9;109.1;109.3;109.5;109.7;109.9;110.1;110.3;110.5;110.7;110.9;111.1;111.2;111.4;111.6;111.8;112;112.2;112.4;112.6;112.7;112.9;113.1;113.3;113.5;113.6;113.8;114;114.2;114.4;114.5;114.7;114.9;115.1;115.2;115.4;115.6;115.8;115.9;116.1;116.3;116.5;116.6;116.8;117;117.1;117.3;117.5;117.7;117.8;118;118.2;118.3;118.5;118.7;118.8;119;119.1;119.3;119.5;119.6;119.8;120
Treament;0;1;1398;1022;770;780;692;552;446;376;464;366;264;386;250;214;172;190;218;176;182;154;176;158;126;134;144;74;148;148;120;84;120;102;78;92;66;60;60;78;74;52;70;66;56;52;56;46;38;38;38;56;56;42;46;38;42;28;66;14;46;4;24;66;28;24;14;18;28;10;10;28;24;28;18;4;14;38;18;14;10;10;14;10;10;10;14;18;14;10;4;10;10;4;18;10;14;24;10;10;18;10;0;4;10;14;14;0;10;14;10;10;10;0;10;14;14;4;14;14;4;0;0;10;24;10;0;4;0;0;10;0;4;0;0;10;4;4;4;10;10;0;10;10;10;10;0;4;10;0;0;0;0;4;4;0;0;0;0;0;4;0;0;4;4;0;0;10;14;0;4;0;0;10;4;0;4;4;0;10;0;0;4;4;24;20;16;34;14;14;14;24;10;6;14;4;10;4;6;0;16;14;16;6;6;16;0;6;6;0;4;4;0;4;10;4;4;4;10;0;4;10;0;0;0;6;0;4;6;6;0;4;0;6;0;0;10;0;4;4;6;0;6;0;0;0;4;0;0;0;4;4;4;0;0;4;4;0;0;4;0;0;4;0;0;4;4;0;0;4;0;0;0;0;6;0;0;0;0;0;0;4;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;6;2;0;2;6;10;0;2;2;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Host control;0;1;1424;1504;1224;878;686;678;566;578;412;432;420;392;326;352;220;226;226;232;206;186;126;146;134;154;120;166;140;134;126;140;126;106;120;66;80;66;74;80;46;74;66;46;114;54;54;54;40;14;54;60;80;34;14;46;26;20;34;26;54;34;46;26;34;26;34;34;14;26;14;46;14;46;40;26;26;14;14;26;34;6;20;6;6;14;6;6;14;40;0;14;0;6;0;14;6;14;6;14;0;6;20;0;14;6;6;14;14;0;0;0;26;14;6;6;6;14;14;14;6;6;14;14;0;14;6;0;0;6;6;0;0;6;6;6;0;6;0;0;6;6;6;6;14;6;6;0;0;14;6;6;0;0;6;0;0;6;0;14;6;14;0;0;6;0;0;6;6;6;0;14;0;0;0;6;6;6;0;6;0;6;0;6;20;14;14;30;10;6;10;6;18;14;24;6;18;10;10;6;4;4;18;14;10;0;6;6;4;0;4;14;6;4;14;6;4;6;4;0;10;0;0;6;4;6;4;0;4;4;4;0;0;6;6;6;0;0;4;0;0;6;4;0;6;0;6;0;4;0;0;0;4;4;0;6;4;4;4;4;0;0;4;0;6;0;0;0;0;0;0;0;6;0;0;0;4;0;4;10;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;12;0;4;0;2;0;2;0;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Artifact control;0;1;676;670;598;466;340;306;326;228;228;170;170;210;190;142;132;78;98;116;106;146;92;98;78;34;68;82;106;48;48;58;38;64;24;54;44;30;44;34;24;24;38;20;58;34;24;34;24;20;10;38;14;30;20;24;14;24;24;24;48;14;34;30;10;24;20;10;14;14;4;14;10;4;20;14;10;14;10;10;30;14;10;14;10;20;34;4;14;4;4;0;20;10;10;4;4;10;4;4;10;14;0;4;0;4;14;20;0;4;10;0;0;4;4;10;4;10;4;0;20;0;10;14;4;4;0;14;20;10;10;0;4;4;0;4;0;4;0;4;10;4;0;0;4;4;0;4;0;0;4;4;10;4;0;0;0;0;0;0;0;4;4;0;4;10;10;4;4;4;4;0;0;10;4;0;4;0;0;4;0;4;4;0;30;16;10;14;10;6;10;14;16;10;10;6;6;10;4;6;6;0;4;10;6;14;16;6;14;16;4;14;4;6;6;10;0;0;6;4;4;4;4;0;0;6;4;6;6;0;6;4;0;6;4;0;4;6;4;6;0;4;0;0;6;0;0;4;0;0;6;6;4;0;0;0;14;0;0;0;4;0;0;4;0;4;4;4;6;0;4;4;0;0;4;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;4;4;4;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;4;4;0;0;10;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;0;0;0;4;0;0;4;4;0;0;0;0;4;0;0;0;0;2;2;6;6;0;2;4;2;4;4;2;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Treament;0;2;1398;1022;770;780;692;552;446;376;464;366;264;386;250;214;172;190;218;176;182;154;176;158;126;134;144;74;148;148;120;84;120;102;78;92;66;60;60;78;74;52;70;66;56;52;56;46;38;38;38;56;56;42;46;38;42;28;66;14;46;4;24;66;28;24;14;18;28;10;10;28;24;28;18;4;14;38;18;14;10;10;14;10;10;10;14;18;14;10;4;10;10;4;18;10;14;24;10;10;18;10;0;4;10;14;14;0;10;14;10;10;10;0;10;14;14;4;14;14;4;0;0;10;24;10;0;4;0;0;10;0;4;0;0;10;4;4;4;10;10;0;10;10;10;10;0;4;10;0;0;0;0;4;4;0;0;0;0;0;4;0;0;4;4;0;0;10;14;0;4;0;0;10;4;0;4;4;0;10;0;0;4;4;100;78;60;82;68;64;42;72;86;28;50;36;58;46;32;40;18;32;22;28;36;54;36;18;24;36;18;32;18;14;4;32;24;14;14;18;28;4;4;14;14;18;22;4;4;4;24;18;22;18;22;8;4;8;10;4;4;10;14;14;10;0;14;4;10;14;10;4;8;4;8;4;4;8;4;10;4;0;8;4;0;4;0;0;10;4;8;0;4;4;10;4;8;10;10;0;8;8;10;8;0;4;4;4;0;0;8;0;4;4;8;4;0;4;10;0;0;0;4;4;0;0;8;0;4;8;0;8;4;8;0;0;0;4;4;0;0;4;0;4;8;0;8;0;4;0;0;0;4;0;8;0;0;0;4;0;0;0;0;0;4;4;4;0;4;0;4;28;14;14;14;24;14;8;14;8;0;8;0;4;0;0;8;4;4;0;4;4;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Host control;0;2;678;1106;1324;938;864;666;578;416;428;342;324;254;342;330;248;198;206;230;130;156;124;192;156;112;106;118;94;118;118;156;124;94;80;94;94;124;62;74;80;56;24;68;62;44;38;74;56;68;56;24;62;50;32;62;68;38;44;38;68;56;38;24;32;56;50;50;24;24;32;38;38;50;12;24;32;12;38;18;18;18;38;18;6;12;12;24;24;62;32;18;18;6;6;18;18;12;12;18;32;0;12;24;24;12;18;0;6;12;24;12;24;6;6;24;0;6;6;12;18;6;12;12;0;0;6;6;0;12;12;12;12;24;6;18;0;18;6;18;18;6;12;12;6;18;12;6;0;24;12;24;6;0;6;0;0;0;0;6;12;12;6;12;0;0;12;18;12;18;6;0;6;0;24;6;6;0;0;0;6;0;0;6;24;34;14;14;14;14;14;14;10;30;26;6;14;4;6;16;4;10;14;6;6;10;10;14;0;6;4;6;14;10;4;20;4;6;4;16;4;4;6;10;6;4;10;4;4;6;0;6;4;10;10;0;4;10;16;0;6;6;0;6;4;0;6;4;0;6;6;0;0;0;6;0;0;0;0;4;6;0;0;0;0;0;6;0;4;10;4;0;0;4;0;0;0;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;6;0;4;0;0;4;0;6;0;0;0;0;0;0;0;6;0;0;0;0;4;0;0;0;0;4;4;4;0;4;0;0;0;4;0;0;4;0;4;0;4;0;0;0;0;4;0;0;4;0;0;0;6;4;4;6;4;0;2;2;2;2;4;0;0;2;0;0;0;0;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Artifact control;0;2;964;910;1332;1184;940;658;768;470;510;392;454;290;376;306;242;250;274;314;212;164;164;196;134;242;148;156;148;148;164;94;102;172;70;86;142;134;134;110;78;134;70;62;110;48;70;78;54;54;40;48;54;62;48;70;54;62;40;32;16;24;62;24;78;24;54;48;40;0;32;40;24;32;16;16;24;8;24;16;40;24;54;32;8;32;8;16;16;8;48;40;32;24;16;8;24;40;40;0;24;16;8;0;24;16;16;16;16;0;48;8;8;8;16;8;8;24;0;8;8;0;8;0;8;16;8;8;8;24;0;24;8;0;16;8;0;32;0;8;16;24;0;8;8;0;8;16;24;0;8;0;8;8;8;0;8;8;8;8;8;24;8;40;0;0;16;0;0;8;8;8;0;0;8;8;0;8;8;0;8;0;8;0;11;8;9;8;6;6;6;8;6;5;6;8;5;3;6;2;2;5;6;5;5;6;8;6;3;2;3;0;6;0;6;3;2;5;5;5;3;5;2;0;5;0;3;3;3;0;2;2;2;0;5;0;2;2;3;3;0;5;2;2;0;5;2;3;2;0;3;3;2;2;2;0;2;0;3;2;2;0;2;0;0;2;2;0;2;0;0;3;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;2;3;5;2;2;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;14;2;0;0;4;2;6;0;2;0;0;2;0;0;0;0;2;2;0;0;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
